term,individual_p,mean_group_p,min_group_p,max_group_p,std_group_p,consistency
how long does flu last,0.9377966533303056,0.9377966533303056,0.9377966533303056,0.9377966533303056,0.0,Never
how long does the flu last,0.5455894562425151,0.5455894562425151,0.5455894562425151,0.5455894562425151,0.0,Never
human temperature,0.0015005190470723795,0.0015005190470723795,0.0015005190470723795,0.0015005190470723795,0.0,Consistent
i have the flu,0.4779320049214305,0.4779320049214306,0.4779320049214305,0.4779320049214305,1.1102230246251565e-16,Never
incubation period,0.5650637656930906,0.5650637656930905,0.5650637656930906,0.5650637656930906,1.1102230246251565e-16,Never
influenza symptoms,0.04066302172295888,0.04066302172295888,0.04066302172295888,0.04066302172295888,0.0,Consistent
low body,3.266229026110956e-05,3.266229026110956e-05,3.266229026110956e-05,3.266229026110956e-05,0.0,Consistent
nausea,0.5480903453253886,0.5480903453253885,0.5480903453253886,0.5480903453253886,1.1102230246251565e-16,Never
normal body,0.008533283957156246,0.008533283957156246,0.008533283957156246,0.008533283957156246,0.0,Consistent
normal body temperature,0.8713331335340382,0.8713331335340382,0.8713331335340382,0.8713331335340382,0.0,Never
oscillococcinum,0.7921914524897816,0.7921914524897816,0.7921914524897816,0.7921914524897816,0.0,Never
pandemic,0.06942516431686874,0.06942516431686875,0.06942516431686874,0.06942516431686874,1.3877787807814457e-17,Never
period fever,0.4495498508265836,0.4495498508265836,0.4495498508265836,0.4495498508265836,0.0,Never
period flu,0.16720778515500723,0.1672077851550072,0.16720778515500723,0.16720778515500723,2.7755575615628914e-17,Never
pneumonia,0.02485801114728714,0.02485801114728714,0.02485801114728714,0.02485801114728714,0.0,Consistent
pneumonia symptoms,0.002116014138936473,0.002116014138936473,0.002116014138936473,0.002116014138936473,0.0,Consistent
reduce fever,0.8075178803312453,0.8075178803312453,0.8075178803312453,0.8075178803312453,0.0,Never
robitussin,0.0015764727177978166,0.0015764727177978166,0.0015764727177978166,0.0015764727177978166,0.0,Consistent
rsv symptoms,0.09947910468872789,0.0994791046887279,0.09947910468872789,0.09947910468872789,1.3877787807814457e-17,Never
signs of flu,0.32433759977758836,0.32433759977758836,0.32433759977758836,0.32433759977758836,0.0,Never
sinus,0.09013116840072033,0.09013116840072034,0.09013116840072033,0.09013116840072033,1.3877787807814457e-17,Never
sinus infections,0.30048103710304586,0.3004810371030458,0.30048103710304586,0.30048103710304586,5.551115123125783e-17,Never
sinus medicine,0.8400722005709994,0.8400722005709994,0.8400722005709994,0.8400722005709994,0.0,Never
spanish flu,0.2828210071510098,0.2828210071510098,0.2828210071510098,0.2828210071510098,0.0,Never
stomach flu,0.005777939876878135,0.005777939876878135,0.005777939876878135,0.005777939876878135,0.0,Consistent
stomach flu diarrhea,0.7918767956446946,0.7918767956446947,0.7918767956446946,0.7918767956446946,1.1102230246251565e-16,Never
stomach flu symptoms,0.009744673515311053,0.009744673515311053,0.009744673515311053,0.009744673515311053,0.0,Consistent
stomach flu virus,0.6426339066102063,0.6426339066102061,0.6426339066102063,0.6426339066102063,1.1102230246251565e-16,Never
stomach virus,0.49444339168482665,0.49444339168482676,0.49444339168482665,0.49444339168482665,1.1102230246251565e-16,Never
stomach virus symptoms,0.5703914739466334,0.5703914739466335,0.5703914739466334,0.5703914739466334,1.1102230246251565e-16,Never
strep,0.2217094811638517,0.22170948116385167,0.2217094811638517,0.2217094811638517,2.7755575615628914e-17,Never
strep throat,0.7939122397697804,0.7939122397697803,0.7939122397697804,0.7939122397697804,1.1102230246251565e-16,Never
symptoms of a cold,0.8021535442209142,0.8021535442209142,0.8021535442209142,0.8021535442209142,0.0,Never
symptoms of bronchitis,0.11433051899618996,0.11433051899618994,0.11433051899618996,0.11433051899618996,1.3877787807814457e-17,Never
symptoms of cold,0.18003745324624254,0.18003745324624257,0.18003745324624254,0.18003745324624254,2.7755575615628914e-17,Never
symptoms of fever,0.4791500112437198,0.47915001124371975,0.4791500112437198,0.4791500112437198,5.551115123125783e-17,Never
symptoms of pneumonia,0.03688590922830337,0.03688590922830337,0.03688590922830337,0.03688590922830337,0.0,Consistent
symptoms of stomach flu,0.10861332292429593,0.10861332292429592,0.10861332292429593,0.10861332292429593,1.3877787807814457e-17,Never
symptoms of the flu,0.3670600643532107,0.36706006435321076,0.3670600643532107,0.3670600643532107,5.551115123125783e-17,Never
taking temperature,0.36206275442635216,0.3620627544263522,0.36206275442635216,0.36206275442635216,5.551115123125783e-17,Never
tessalon,0.015614684201422091,0.015614684201422091,0.015614684201422091,0.015614684201422091,0.0,Consistent
the flu,0.03807383472459347,0.03807383472459347,0.03807383472459347,0.03807383472459347,0.0,Consistent
the flu symptoms,0.030033926953313084,0.030033926953313084,0.030033926953313084,0.030033926953313084,0.0,Consistent
the flu virus,0.011615171221904252,0.011615171221904252,0.011615171221904252,0.011615171221904252,0.0,Consistent
the flue,0.014802326060677662,0.014802326060677662,0.014802326060677662,0.014802326060677662,0.0,Consistent
thermoscan,0.9916622867930884,0.9916622867930882,0.9916622867930884,0.9916622867930884,2.220446049250313e-16,Never
treat flu,0.4630856239766711,0.463085623976671,0.4630856239766711,0.4630856239766711,5.551115123125783e-17,Never
tussin,0.08525722292250049,0.08525722292250047,0.08525722292250049,0.08525722292250049,1.3877787807814457e-17,Never
tussionex,0.9800904410509571,0.9800904410509572,0.9800904410509571,0.9800904410509571,1.1102230246251565e-16,Never
tylenol extra strength,0.38703275522692837,0.3870327552269284,0.38703275522692837,0.38703275522692837,5.551115123125783e-17,Never
upper respiratory,0.07950919758202524,0.07950919758202524,0.07950919758202524,0.07950919758202524,0.0,Never
vomiting,0.026479276160627396,0.026479276160627396,0.026479276160627396,0.026479276160627396,0.0,Consistent
walking pneumonia,0.034037749853802146,0.034037749853802146,0.034037749853802146,0.034037749853802146,0.0,Consistent
what is a fever,0.0012105369410886357,0.0012105369410886357,0.0012105369410886357,0.0012105369410886357,0.0,Consistent
what is the flu,5.8346086817540055e-06,5.8346086817540055e-06,5.8346086817540055e-06,5.8346086817540055e-06,0.0,Consistent
covid + covid deaths + covid incubation period + covid vs flu vs cold + incubation period for covid + medicine for covid + spanish flu vs covid,0.6124263201296505,0.6124263201296504,0.6124263201296505,0.6124263201296505,1.1102230246251565e-16,Never
1918 spanish flu + cold vs flu vs allergies + covid 19 + h1n1 avian flu + spanish flu death toll + spanish flu deaths + spanish flu epidemic + spanish flu h1n1 + spanish flu of 1918 + spanish flu origin + spanish flu pandemic + spanish flu symptoms + spanish flu virus + spanish flu ww1 + spanish flue + the spanish flu + the spanish flu pandemic + was the spanish flu a pandemic + when was spanish flu,0.05004240251428915,0.05004240251428915,0.05004240251428915,0.05004240251428915,0.0,Never
avian bird flu + avian flu h5n1 + avian flu symptoms + avian flu vaccine + bird flu pandemic + bird flu symptoms + bird flu vaccine + bird flu virus + cdc avian flu + cdc bird flu + h5n1 bird flu + human bird flu + new bird flu + symptoms of bird flu + what is bird flu,0.08136188308177494,0.08136188308177496,0.08136188308177494,0.08136188308177494,1.3877787807814457e-17,Never
avian flu news + avian flu outbreak + bird flu outbreak + covid vs flu vs cold chart + flu symptoms vs common cold + flu virus incubation period + flu vs common cold + head cold vs flu + symptoms of a cold vs flu + tylenol cold and flu while pregnant,0.9715601547869538,0.9715601547869538,0.9715601547869538,0.9715601547869538,0.0,Never
2024 flu strain + cold and flu medicine for kids + is the spanish flu influenza,0.6350921074525093,0.6350921074525093,0.6350921074525093,0.6350921074525093,0.0,Never
avian flu california + avian flu symptoms in humans + avian influenza symptoms + best cold and flu medicine for adults + best cough medicine for flu + best medicine for flu and cough + best over the counter cold and flu medicine + children's mucinex cold and flu + cold and flu medicine for adults + current flu symptoms 2024 + cvs cold and flu medicine + flu gestation period + flu medicine for kids + flu no cough + flu reports + flu symptoms 2024 adults + human avian flu + influenza b symptoms in adults + mucinex cold and flu ingredients + mucinex cold and flu liquid + mucinex fast max cold flu and sore throat + mucinex fast-max cold and flu + mucinex nightshift cold and flu + mucinex pills + new avian flu + new flu symptoms 2024 + nighttime cold and flu medicine + period flu reddit + period flu sore throat + symptoms of bird flu in humans + symptoms of flu type a + symptoms of the bird flu + the bird flu symptoms + tylenol cold and flu day and night + tylenol cold and flu pills + tylenol cold and flu pregnancy + tylenol cold and flu severe liquid + tylenol cold and flu severe night + tylenol cold and flu walmart + tylenol nighttime cold and flu + tylenol severe cold and flu liquid + type a flu treatment + walgreens cold and flu + walgreens cold and flu medicine,0.20685088112998606,0.20685088112998606,0.20685088112998606,0.20685088112998606,0.0,Never
cold symptoms 2024 + flu 2024 + flu a symptoms 2024 + flu b symptoms 2024 + flu season 2024 + norovirus 2024 + norovirus 2024 symptoms + stomach flu 2024 + stomach flu symptoms 2024 + symptoms of covid 2024 + symptoms of flu 2024 + symptoms of the flu 2024,0.2968634586798,0.2968634586798,0.2968634586798,0.2968634586798,0.0,Never
avian flu 2024 + avian flu in milk + bird flu 2024 symptoms + bird flu humans + bird flu in humans + bird flu in milk + bird flu milk + bird flu symptoms humans + bird flu symptoms in humans + bird flu to humans + bird flu vs avian flu + flu outbreak 2024,0.8850990128852227,0.8850990128852227,0.8850990128852227,0.8850990128852227,0.0,Never
avian flu humans + avian flu in chickens + avian flu in humans + avian flu michigan + avian flu symptoms in chickens + bird flu avian influenza + bird flu texas + flu type a incubation period + symptoms of avian flu + what is avian flu,0.8662655363711212,0.8662655363711214,0.8662655363711212,0.8662655363711212,1.1102230246251565e-16,Never
advil cold and flu + allergies vs cold + best cold and flu medicine + best cold flu medicine + best medicine for cold and flu + best medicine for flu and cold + body aches no fever + children's tylenol + cold and flu alka seltzer + cold flu medicine + coricidin cold and flu + cough and cold medicine + cough and flu medicine + dayquil cold and flu + dayquil severe cold and flu + daytime cold and flu + equate cold and flu + fever breaks + flu and cough medicine + flu cough medicine + how to break a fever + how to bring a fever down + is stomach flu going around + is the flu going around + kids cold and flu + kids flu medicine + medicine for cold and flu + medicine for fever + mucinex cold and flu + mucinex cough medicine + mucinex fast max + mucinex max cold and flu + mucinex night shift + mucinex sinus max + mucinex sore throat + nighttime cold and flu + nyquil cold and flu + nyquil cold and flu severe + nyquil severe cold and flu + reduce a fever + severe cold and flu + severe cold and flu medicine + severe flu medicine + stomach flu going around + symptoms of stomach bug + theraflu cold and flu + tylenol cold and flu + tylenol cold flu + tylenol cough and cold + tylenol for cold and flu + tylenol severe cold and flu + type a vs type b + vicks cold and flu,0.1449481209343091,0.1449481209343091,0.1449481209343091,0.1449481209343091,0.0,Never
best flu medicine for adults + children's tylenol cold and flu + cold and flu medicine liquid + flu a symptoms 2023 + flu b symptoms 2023 + flu medicine for adults + flu symptoms 2023 + kids cold and flu medicine + mucinex cold and flu dosage + mucinex cold and flu medicine + mucinex cold flu and sore throat + mucinex severe cold and flu + nba in-season tournament + over the counter flu test + symptoms of rsv + tylenol cold and flu breastfeeding + tylenol cold and flu ingredients + tylenol cold and flu kids + tylenol cold and flu night + walgreens tylenol cold and flu,0.5286639936899103,0.5286639936899103,0.5286639936899103,0.5286639936899103,0.0,Never
alka seltzer cold and cough + cold vs sinus infection + flu vs stomach flu + food poisoning vs stomach flu + how long does stomach flu last + incubation period cold + incubation period for cold + incubation period for stomach flu + incubation period stomach flu + is stomach flu contagious + norovirus stomach flu + painful cough + stomach flu contagious + stomach flu fever + stomach flu medicine + stomach flu treatment + stomach flu with fever + symptoms of the stomach flu + tylenol cold and sinus + what is stomach flu,0.04860682441597575,0.04860682441597575,0.04860682441597575,0.04860682441597575,0.0,Consistent
best over the counter flu medicine + cold and flu symptoms + cold symptoms vs flu symptoms + cold vs flu symptoms + cure the flu + do i have the flu + early flu symptoms + fight the flu + flu complications + flu contagious period + flu duration + flu germs + flu in children + flu incubation period + flu length + flu medicine over the counter + flu no fever + flu recovery + flu remedy + flu report + flu symptoms cough + flu symptoms treatment + flu symptoms without fever + flu treatments + get over the flu + get rid of the flu + how is the flu spread + how to get rid of the flu + how to treat flu + how to treat the flu + incubation period flu a + incubation period for flu + incubation period for flu a + incubation period for the flu + incubation period of flu + incubation period of the flu + influenza incubation + influenza incubation period + is influenza the flu + is the flu a virus + over the counter flu + over the counter flu medicine + over the counter medicine for flu + period flu symptoms + remedies for flu + remedies for the flu + respiratory flu + signs of the flu + symptoms for the flu + treat the flu + treating flu + treating the flu + treatment for flu + treatment for the flu + what are the symptoms of the flu + what is period flu + what to do if you have the flu + whats the flu,0.011081228812946264,0.011081228812946264,0.011081228812946264,0.011081228812946264,0.0,Consistent
difference in flu type a and b + flu b incubation period + flu b symptoms + flu b treatment + flu type a vs b + flu type a vs type b + flu type b symptoms + flu type b vs a + influenza b symptoms + symptoms of flu b + symptoms of flu type b + symptoms of influenza b + the flu vs a cold + type a and b flu + type a flu vs type b flu + type b flu symptoms + what is flu b + what is flu b symptoms + what is type a and b flu,0.07919282750154455,0.07919282750154455,0.07919282750154455,0.07919282750154455,0.0,Never
influenza a vs b symptoms + medicine for flu and cough + stomach flu vs stomach bug,0.4766352615315247,0.4766352615315248,0.4766352615315247,0.4766352615315247,1.1102230246251565e-16,Never
/m/09gh4jl + best flu medicine + best medicine for flu + best medicine for flu symptoms + best medicine for the flu + best over the counter medicine for flu + cough after flu + cough from flu + cough with flu + dry cough flu + exposed to flu + fever vs flu + fever with the flu + flu a and b symptoms + flu a contagious + flu a vs b symptoms + flu a vs flu b + flu a vs flu b symptoms + flu and cough + flu but no fever + flu how long are you contagious + flu lasts + flu medicine tamiflu + flu relief + flu symptoms medicine + flu type a symptoms + flu vs fever + flu with no fever + flu without fever + having the flu + how long is flu contagious + how long is the flu + how long is the flu contagious + how to treat the flu at home + influenza a and b + influenza a symptoms + influenza contagious + influenza treatment + medicine for flu + medicine for flu symptoms + medicine for the flu + rapid flu + stomach bug or flu + symptoms of influenza + symptoms of influenza a + tamiflu medicine + test for the flu + the flu type a + type a flu + type a flu contagious + type a flu symptoms + what is flu type a,0.6213847360885103,0.6213847360885103,0.6213847360885103,0.6213847360885103,0.0,Never
current flu symptoms + flu type a treatment + how long am i contagious with the flu + type a influenza symptoms,0.7122187116813645,0.7122187116813645,0.7122187116813645,0.7122187116813645,0.0,Never
