term,individual_p,mean_group_p,min_group_p,max_group_p,std_group_p,consistency
cough and fever,0.7131414344005059,0.7131414344005058,0.7131414344005059,0.7131414344005059,1.1102230246251565e-16,Never
cough and sore throat,0.09273814705090677,0.09273814705090677,0.09273814705090677,0.09273814705090677,0.0,Never
cure flu,0.12411727910774006,0.12411727910774006,0.12411727910774006,0.12411727910774006,0.0,Never
dangerous fever,0.8450350306730618,0.845035030673062,0.8450350306730618,0.8450350306730618,1.1102230246251565e-16,Never
dry cough,0.11530728848664318,0.11530728848664316,0.11530728848664318,0.11530728848664318,1.3877787807814457e-17,Never
ear thermometer,0.582302093755565,0.5823020937555651,0.582302093755565,0.582302093755565,1.1102230246251565e-16,Never
epidemic,0.05974574452525305,0.05974574452525303,0.05974574452525305,0.05974574452525305,2.0816681711721685e-17,Never
expectorant,0.6937047244726483,0.6937047244726482,0.6937047244726483,0.6937047244726483,1.1102230246251565e-16,Never
fever,0.7031354900625317,0.7031354900625318,0.7031354900625317,0.7031354900625317,1.1102230246251565e-16,Never
fever and chills,0.9964509661310782,0.9964509661310782,0.9964509661310782,0.9964509661310782,0.0,Never
fever flu symptoms,0.9097281681663806,0.9097281681663807,0.9097281681663806,0.9097281681663806,1.1102230246251565e-16,Never
fever reducer,0.18615302855268445,0.18615302855268448,0.18615302855268445,0.18615302855268445,2.7755575615628914e-17,Never
fever symptoms,0.6108781567998389,0.6108781567998388,0.6108781567998389,0.6108781567998389,1.1102230246251565e-16,Never
fever with flu,0.7249796178599399,0.72497961785994,0.7249796178599399,0.7249796178599399,1.1102230246251565e-16,Never
flu a symptoms,0.5778611122729931,0.5778611122729931,0.5778611122729931,0.5778611122729931,0.0,Never
flu and fever,0.09230222334269722,0.09230222334269723,0.09230222334269722,0.09230222334269722,1.3877787807814457e-17,Never
flu care,0.7021643453256708,0.7021643453256707,0.7021643453256708,0.7021643453256708,1.1102230246251565e-16,Never
flu children,0.3171147690390044,0.3171147690390043,0.3171147690390044,0.3171147690390044,5.551115123125783e-17,Never
flu cough,0.8096346371988287,0.8096346371988286,0.8096346371988287,0.8096346371988287,1.1102230246251565e-16,Never
flu headache,0.9044992654679752,0.9044992654679752,0.9044992654679752,0.9044992654679752,0.0,Never
flu incubation,0.9105329452426124,0.9105329452426123,0.9105329452426124,0.9105329452426124,1.1102230246251565e-16,Never
flu like symptoms,0.3804250847215592,0.3804250847215592,0.3804250847215592,0.3804250847215592,0.0,Never
flu medicine,0.10810333592216526,0.10810333592216524,0.10810333592216526,0.10810333592216526,1.3877787807814457e-17,Never
flu remedies,0.330037861227116,0.33003786122711604,0.330037861227116,0.330037861227116,5.551115123125783e-17,Never
flu stomach pain,0.048613176704900396,0.048613176704900396,0.048613176704900396,0.048613176704900396,0.0,Consistent
flu test,0.46040420999913423,0.4604042099991343,0.46040420999913423,0.46040420999913423,5.551115123125783e-17,Never
flu texas,0.007091841764158668,0.007091841764158668,0.007091841764158668,0.007091841764158668,0.0,Consistent
flu treatment,0.5937265767113602,0.5937265767113601,0.5937265767113602,0.5937265767113602,1.1102230246251565e-16,Never
flu virus,0.46813567644529364,0.4681356764452936,0.46813567644529364,0.46813567644529364,5.551115123125783e-17,Never
food poisoning,0.02169197495949715,0.02169197495949715,0.02169197495949715,0.02169197495949715,0.0,Consistent
food poisoning symptoms,0.0022843910211461926,0.0022843910211461926,0.0022843910211461926,0.0022843910211461926,0.0,Consistent
h1n1,0.17388236742964225,0.17388236742964222,0.17388236742964225,0.17388236742964225,2.7755575615628914e-17,Never
high fever,0.5190437935930924,0.5190437935930923,0.5190437935930924,0.5190437935930924,1.1102230246251565e-16,Never
how long contagious,0.3241915399955323,0.32419153999553235,0.3241915399955323,0.3241915399955323,5.551115123125783e-17,Never
how long does flu last,0.6371397023324457,0.6371397023324457,0.6371397023324457,0.6371397023324457,0.0,Never
how long does the flu last,0.7400952114933925,0.7400952114933924,0.7400952114933925,0.7400952114933925,1.1102230246251565e-16,Never
human temperature,0.22256403627628074,0.22256403627628077,0.22256403627628074,0.22256403627628074,2.7755575615628914e-17,Never
i have the flu,0.5479035803300474,0.5479035803300473,0.5479035803300474,0.5479035803300474,1.1102230246251565e-16,Never
incubation period,0.39942607158181853,0.3994260715818186,0.39942607158181853,0.39942607158181853,5.551115123125783e-17,Never
influenza symptoms,0.06993301331855106,0.06993301331855105,0.06993301331855106,0.06993301331855106,1.3877787807814457e-17,Never
low body,0.4012974357567295,0.40129743575672955,0.4012974357567295,0.4012974357567295,5.551115123125783e-17,Never
nausea,0.6535247162083572,0.6535247162083572,0.6535247162083572,0.6535247162083572,0.0,Never
normal body,0.5271831189319012,0.5271831189319013,0.5271831189319012,0.5271831189319012,1.1102230246251565e-16,Never
normal body temperature,0.043713440742550014,0.043713440742550014,0.043713440742550014,0.043713440742550014,0.0,Consistent
oscillococcinum,0.09009782238526842,0.09009782238526842,0.09009782238526842,0.09009782238526842,0.0,Never
pandemic,0.6407072085256056,0.6407072085256055,0.6407072085256056,0.6407072085256056,1.1102230246251565e-16,Never
period fever,0.3649699026000933,0.3649699026000934,0.3649699026000933,0.3649699026000933,5.551115123125783e-17,Never
period flu,0.49595197425348203,0.4959519742534819,0.49595197425348203,0.49595197425348203,1.1102230246251565e-16,Never
pneumonia,0.009499571177024158,0.009499571177024158,0.009499571177024158,0.009499571177024158,0.0,Consistent
pneumonia symptoms,0.0024665630423081897,0.0024665630423081897,0.0024665630423081897,0.0024665630423081897,0.0,Consistent
reduce fever,0.7922215283827252,0.7922215283827253,0.7922215283827252,0.7922215283827252,1.1102230246251565e-16,Never
robitussin,0.013234733091102124,0.013234733091102124,0.013234733091102124,0.013234733091102124,0.0,Consistent
rsv symptoms,0.009617763709733884,0.009617763709733884,0.009617763709733884,0.009617763709733884,0.0,Consistent
signs of flu,0.4225430156501442,0.4225430156501442,0.4225430156501442,0.4225430156501442,0.0,Never
sinus,0.7684488643030651,0.7684488643030652,0.7684488643030651,0.7684488643030651,1.1102230246251565e-16,Never
sinus infections,0.2403088922160317,0.24030889221603166,0.2403088922160317,0.2403088922160317,2.7755575615628914e-17,Never
sinus medicine,0.696870037151724,0.696870037151724,0.696870037151724,0.696870037151724,0.0,Never
spanish flu,0.7680573376834772,0.7680573376834771,0.7680573376834772,0.7680573376834772,1.1102230246251565e-16,Never
stomach flu,0.02857118811370729,0.02857118811370729,0.02857118811370729,0.02857118811370729,0.0,Consistent
stomach flu diarrhea,0.22342229323838292,0.22342229323838295,0.22342229323838292,0.22342229323838292,2.7755575615628914e-17,Never
stomach flu symptoms,0.017987887712654582,0.017987887712654582,0.017987887712654582,0.017987887712654582,0.0,Consistent
stomach flu virus,0.38290420032901773,0.3829042003290177,0.38290420032901773,0.38290420032901773,5.551115123125783e-17,Never
stomach virus,0.3479627236566263,0.3479627236566262,0.3479627236566263,0.3479627236566263,5.551115123125783e-17,Never
stomach virus symptoms,0.37800760907548114,0.3780076090754811,0.37800760907548114,0.37800760907548114,5.551115123125783e-17,Never
strep,0.14270598126526335,0.14270598126526332,0.14270598126526335,0.14270598126526335,2.7755575615628914e-17,Never
strep throat,0.9007060675870496,0.9007060675870495,0.9007060675870496,0.9007060675870496,1.1102230246251565e-16,Never
symptoms of a cold,0.5149393462511221,0.5149393462511221,0.5149393462511221,0.5149393462511221,0.0,Never
symptoms of bronchitis,0.28838415540094664,0.2883841554009467,0.28838415540094664,0.28838415540094664,5.551115123125783e-17,Never
symptoms of cold,0.03731255226999064,0.03731255226999064,0.03731255226999064,0.03731255226999064,0.0,Consistent
symptoms of fever,0.36809587240986597,0.3680958724098659,0.36809587240986597,0.36809587240986597,5.551115123125783e-17,Never
symptoms of pneumonia,0.005230953471853428,0.005230953471853428,0.005230953471853428,0.005230953471853428,0.0,Consistent
symptoms of stomach flu,0.3186909494861092,0.31869094948610927,0.3186909494861092,0.3186909494861092,5.551115123125783e-17,Never
symptoms of the flu,0.2554452821227954,0.2554452821227954,0.2554452821227954,0.2554452821227954,0.0,Never
taking temperature,0.6409651941910011,0.640965194191001,0.6409651941910011,0.6409651941910011,1.1102230246251565e-16,Never
tessalon,0.06487184304826743,0.06487184304826742,0.06487184304826743,0.06487184304826743,1.3877787807814457e-17,Never
the flu,0.11362263107578563,0.11362263107578564,0.11362263107578563,0.11362263107578563,1.3877787807814457e-17,Never
the flu symptoms,0.1209394391703077,0.12093943917030768,0.1209394391703077,0.1209394391703077,1.3877787807814457e-17,Never
the flu virus,0.43395189632976516,0.43395189632976516,0.43395189632976516,0.43395189632976516,0.0,Never
the flue,0.19867685200749552,0.19867685200749552,0.19867685200749552,0.19867685200749552,0.0,Never
thermoscan,0.3915380057249177,0.39153800572491776,0.3915380057249177,0.3915380057249177,5.551115123125783e-17,Never
treat flu,0.14591123101161707,0.14591123101161704,0.14591123101161707,0.14591123101161707,2.7755575615628914e-17,Never
tussin,0.23737213237466448,0.2373721323746645,0.23737213237466448,0.23737213237466448,2.7755575615628914e-17,Never
tussionex,0.8385041050139486,0.8385041050139485,0.8385041050139486,0.8385041050139486,1.1102230246251565e-16,Never
tylenol extra strength,0.0935402742271052,0.0935402742271052,0.0935402742271052,0.0935402742271052,0.0,Never
upper respiratory,0.0796917965215056,0.0796917965215056,0.0796917965215056,0.0796917965215056,0.0,Never
vomiting,0.01256981136647628,0.01256981136647628,0.01256981136647628,0.01256981136647628,0.0,Consistent
walking pneumonia,0.006645097082561557,0.006645097082561557,0.006645097082561557,0.006645097082561557,0.0,Consistent
what is a fever,0.8362228006388467,0.8362228006388467,0.8362228006388467,0.8362228006388467,0.0,Never
what is the flu,0.228484027368554,0.22848402736855403,0.228484027368554,0.228484027368554,2.7755575615628914e-17,Never
covid + covid deaths + covid incubation period + covid vs flu vs cold + incubation period for covid + medicine for covid + spanish flu vs covid,0.8361734546782824,0.8361734546782825,0.8361734546782824,0.8361734546782824,1.1102230246251565e-16,Never
1918 spanish flu + cold vs flu vs allergies + covid 19 + h1n1 avian flu + spanish flu death toll + spanish flu deaths + spanish flu epidemic + spanish flu h1n1 + spanish flu of 1918 + spanish flu origin + spanish flu pandemic + spanish flu symptoms + spanish flu virus + spanish flu ww1 + spanish flue + the spanish flu + the spanish flu pandemic + was the spanish flu a pandemic + when was spanish flu,0.8945240406830708,0.8945240406830707,0.8945240406830708,0.8945240406830708,1.1102230246251565e-16,Never
avian bird flu + avian flu h5n1 + avian flu symptoms + avian flu vaccine + bird flu pandemic + bird flu symptoms + bird flu vaccine + bird flu virus + cdc avian flu + cdc bird flu + h5n1 bird flu + human bird flu + new bird flu + symptoms of bird flu + what is bird flu,0.7792516313110973,0.7792516313110974,0.7792516313110973,0.7792516313110973,1.1102230246251565e-16,Never
avian flu news + avian flu outbreak + bird flu outbreak + covid vs flu vs cold chart + flu symptoms vs common cold + flu virus incubation period + flu vs common cold + head cold vs flu + symptoms of a cold vs flu + tylenol cold and flu while pregnant,0.9521450799701116,0.9521450799701116,0.9521450799701116,0.9521450799701116,0.0,Never
2024 flu strain + cold and flu medicine for kids + is the spanish flu influenza,0.6093374101480793,0.6093374101480793,0.6093374101480793,0.6093374101480793,0.0,Never
avian flu california + avian flu symptoms in humans + avian influenza symptoms + best cold and flu medicine for adults + best cough medicine for flu + best medicine for flu and cough + best over the counter cold and flu medicine + children's mucinex cold and flu + cold and flu medicine for adults + current flu symptoms 2024 + cvs cold and flu medicine + flu gestation period + flu medicine for kids + flu no cough + flu reports + flu symptoms 2024 adults + human avian flu + influenza b symptoms in adults + mucinex cold and flu ingredients + mucinex cold and flu liquid + mucinex fast max cold flu and sore throat + mucinex fast-max cold and flu + mucinex nightshift cold and flu + mucinex pills + new avian flu + new flu symptoms 2024 + nighttime cold and flu medicine + period flu reddit + period flu sore throat + symptoms of bird flu in humans + symptoms of flu type a + symptoms of the bird flu + the bird flu symptoms + tylenol cold and flu day and night + tylenol cold and flu pills + tylenol cold and flu pregnancy + tylenol cold and flu severe liquid + tylenol cold and flu severe night + tylenol cold and flu walmart + tylenol nighttime cold and flu + tylenol severe cold and flu liquid + type a flu treatment + walgreens cold and flu + walgreens cold and flu medicine,0.6908915375518431,0.6908915375518432,0.6908915375518431,0.6908915375518431,1.1102230246251565e-16,Never
cold symptoms 2024 + flu 2024 + flu a symptoms 2024 + flu b symptoms 2024 + flu season 2024 + norovirus 2024 + norovirus 2024 symptoms + stomach flu 2024 + stomach flu symptoms 2024 + symptoms of covid 2024 + symptoms of flu 2024 + symptoms of the flu 2024,0.8532371756507198,0.8532371756507197,0.8532371756507198,0.8532371756507198,1.1102230246251565e-16,Never
avian flu 2024 + avian flu in milk + bird flu 2024 symptoms + bird flu humans + bird flu in humans + bird flu in milk + bird flu milk + bird flu symptoms humans + bird flu symptoms in humans + bird flu to humans + bird flu vs avian flu + flu outbreak 2024,0.32426880310284845,0.3242688031028484,0.32426880310284845,0.32426880310284845,5.551115123125783e-17,Never
avian flu humans + avian flu in chickens + avian flu in humans + avian flu michigan + avian flu symptoms in chickens + bird flu avian influenza + bird flu texas + flu type a incubation period + symptoms of avian flu + what is avian flu,0.037292571926645146,0.037292571926645146,0.037292571926645146,0.037292571926645146,0.0,Consistent
advil cold and flu + allergies vs cold + best cold and flu medicine + best cold flu medicine + best medicine for cold and flu + best medicine for flu and cold + body aches no fever + children's tylenol + cold and flu alka seltzer + cold flu medicine + coricidin cold and flu + cough and cold medicine + cough and flu medicine + dayquil cold and flu + dayquil severe cold and flu + daytime cold and flu + equate cold and flu + fever breaks + flu and cough medicine + flu cough medicine + how to break a fever + how to bring a fever down + is stomach flu going around + is the flu going around + kids cold and flu + kids flu medicine + medicine for cold and flu + medicine for fever + mucinex cold and flu + mucinex cough medicine + mucinex fast max + mucinex max cold and flu + mucinex night shift + mucinex sinus max + mucinex sore throat + nighttime cold and flu + nyquil cold and flu + nyquil cold and flu severe + nyquil severe cold and flu + reduce a fever + severe cold and flu + severe cold and flu medicine + severe flu medicine + stomach flu going around + symptoms of stomach bug + theraflu cold and flu + tylenol cold and flu + tylenol cold flu + tylenol cough and cold + tylenol for cold and flu + tylenol severe cold and flu + type a vs type b + vicks cold and flu,0.33015880377635365,0.3301588037763537,0.33015880377635365,0.33015880377635365,5.551115123125783e-17,Never
best flu medicine for adults + children's tylenol cold and flu + cold and flu medicine liquid + flu a symptoms 2023 + flu b symptoms 2023 + flu medicine for adults + flu symptoms 2023 + kids cold and flu medicine + mucinex cold and flu dosage + mucinex cold and flu medicine + mucinex cold flu and sore throat + mucinex severe cold and flu + nba in-season tournament + over the counter flu test + symptoms of rsv + tylenol cold and flu breastfeeding + tylenol cold and flu ingredients + tylenol cold and flu kids + tylenol cold and flu night + walgreens tylenol cold and flu,0.519562840404155,0.5195628404041551,0.519562840404155,0.519562840404155,1.1102230246251565e-16,Never
alka seltzer cold and cough + cold vs sinus infection + flu vs stomach flu + food poisoning vs stomach flu + how long does stomach flu last + incubation period cold + incubation period for cold + incubation period for stomach flu + incubation period stomach flu + is stomach flu contagious + norovirus stomach flu + painful cough + stomach flu contagious + stomach flu fever + stomach flu medicine + stomach flu treatment + stomach flu with fever + symptoms of the stomach flu + tylenol cold and sinus + what is stomach flu,0.00011013303225881899,0.00011013303225881899,0.00011013303225881899,0.00011013303225881899,0.0,Consistent
best over the counter flu medicine + cold and flu symptoms + cold symptoms vs flu symptoms + cold vs flu symptoms + cure the flu + do i have the flu + early flu symptoms + fight the flu + flu complications + flu contagious period + flu duration + flu germs + flu in children + flu incubation period + flu length + flu medicine over the counter + flu no fever + flu recovery + flu remedy + flu report + flu symptoms cough + flu symptoms treatment + flu symptoms without fever + flu treatments + get over the flu + get rid of the flu + how is the flu spread + how to get rid of the flu + how to treat flu + how to treat the flu + incubation period flu a + incubation period for flu + incubation period for flu a + incubation period for the flu + incubation period of flu + incubation period of the flu + influenza incubation + influenza incubation period + is influenza the flu + is the flu a virus + over the counter flu + over the counter flu medicine + over the counter medicine for flu + period flu symptoms + remedies for flu + remedies for the flu + respiratory flu + signs of the flu + symptoms for the flu + treat the flu + treating flu + treating the flu + treatment for flu + treatment for the flu + what are the symptoms of the flu + what is period flu + what to do if you have the flu + whats the flu,0.9306803308854893,0.9306803308854894,0.9306803308854893,0.9306803308854893,1.1102230246251565e-16,Never
difference in flu type a and b + flu b incubation period + flu b symptoms + flu b treatment + flu type a vs b + flu type a vs type b + flu type b symptoms + flu type b vs a + influenza b symptoms + symptoms of flu b + symptoms of flu type b + symptoms of influenza b + the flu vs a cold + type a and b flu + type a flu vs type b flu + type b flu symptoms + what is flu b + what is flu b symptoms + what is type a and b flu,0.17328182503068146,0.17328182503068143,0.17328182503068146,0.17328182503068146,2.7755575615628914e-17,Never
influenza a vs b symptoms + medicine for flu and cough + stomach flu vs stomach bug,0.4167210765670528,0.4167210765670529,0.4167210765670528,0.4167210765670528,5.551115123125783e-17,Never
/m/09gh4jl + best flu medicine + best medicine for flu + best medicine for flu symptoms + best medicine for the flu + best over the counter medicine for flu + cough after flu + cough from flu + cough with flu + dry cough flu + exposed to flu + fever vs flu + fever with the flu + flu a and b symptoms + flu a contagious + flu a vs b symptoms + flu a vs flu b + flu a vs flu b symptoms + flu and cough + flu but no fever + flu how long are you contagious + flu lasts + flu medicine tamiflu + flu relief + flu symptoms medicine + flu type a symptoms + flu vs fever + flu with no fever + flu without fever + having the flu + how long is flu contagious + how long is the flu + how long is the flu contagious + how to treat the flu at home + influenza a and b + influenza a symptoms + influenza contagious + influenza treatment + medicine for flu + medicine for flu symptoms + medicine for the flu + rapid flu + stomach bug or flu + symptoms of influenza + symptoms of influenza a + tamiflu medicine + test for the flu + the flu type a + type a flu + type a flu contagious + type a flu symptoms + what is flu type a,0.18314526314434276,0.1831452631443428,0.18314526314434276,0.18314526314434276,2.7755575615628914e-17,Never
current flu symptoms + flu type a treatment + how long am i contagious with the flu + type a influenza symptoms,0.3292267149972826,0.3292267149972827,0.3292267149972826,0.3292267149972826,5.551115123125783e-17,Never
